Date,ABT,HON,AEP,BA,BMY,CPB,CAT,CVX,KO,CL,ED,GLW,DE,DTE,D,DWDP,ETN,XOM,F,GD,GE,HAL,HSY,IBM,IP,K,KMB,KR,SPGI,CVS,MRK,ETR,MMM,MSI,NSC,XEL,FE,PPG,SRE,PEP,PFE,EXC,MO,COP,PG,PEG,RTN,ROK,EIX,SO,TXN,UNP,UTX,WY,WHR,XRX,LCE,FBNIQ,3PNAA.,MROX.CM,SQD.1,NCR,USG,GWOW,PZSM.CM,RACM.CM,CUE.1,AMX.2,NL,FJCC,GEB.1,UAL,ACY.1,AVATQ,GCO,0141A,ML.3,CKL,SFX.2,ZE,CBS.1,SPP.3,FBO,CAL,PEL.1,TXU2,BNL.1,RYI,DI.,SPXC,C.3,AS.,AN.2,FL,ANV.1,UCC.2,SNT.1,AR.2,MOB.2,HON.Z,D2,FWLT,ARC.3,RLM.1,CBS.2,NC,CSR.1,WLA,MZIAQ,GTE.1,GAPTQ,OC,BFO.2,UCM.2,NI2,3ACKH,3BHMSQ,CCK,GRA,VO.3,PRDCQ,DOW2,OAT.,TKR,OKE,TX.2,ENRNQ,HM,FMC,SHLDQ,MEA.1,NMK,AL.1,INCLF,RDPL,UN,TRW.1,AAL,HBC1,PHA.1,WINN,CR,S.1,UCL,MAY.2,G.1,T.2,GP.1,DAN,MYG.1,NAV,PGL.1,PD.1,0033A,WWY,UIS,HPC,GM,IR,CBE,WYE,SGP,BRK3,KODK,ITT,CEG,GR,KHC,JCP,BEAM,MWV,AA.3,PBI,BHI,DD,PCG,GT,SHW,TWX.1,PAS,CMI,EMR,SLB,GWF.,MD.1,TMC,VAT,EFU.1,CCB.2,TEK.1,GQ.1,AMP.2,AVP,CSX,MCA.1,SMI.1,AMT.1,C2,DAL,HBJ,BNSSA,BGG,MDP,CLX,GIS,LLX.,SUN.1,NEM,4622B,MCD,HIA.1,HST,CHA.3,PCH,HLT,OMX,LLY,ACV.1,MDR,IK,BAX,BDX,HDLM,9975B,BC,RSHCQ,JNJ,AHM.1,BWY.1,GPC,ECH.1,UH,SKY.1,FLTWQ,HPQ,TNB,LPX,ABI.3,WMB,TKA.,CEM.2,MKG,BCR,BFI.,DEC.1,RAD,KRI,TGNA,IFF,BDK,AXP,CI
1997-06-30,7.2054,5.1999,1.7066,3.2252,11.2725,14.2359,4.475,2.9256,23.217,10.7678,1.2167,11.2925,3.7398,1.162,1.351,,2.5753,3.476,1.0175,2.6289,6.4534,4.2902,7.016,4.4646,1.6427,15.3747,5.6519,,4.355,4.6776,9.1262,0.963,6.6912,1.8914,2.4438,1.6914,,4.2293,,8.0222,10.7658,,1.717,1.914,9.3649,1.1265,2.4712,0.6945,1.6741,0.9771,3.6108,2.0636,4.5096,2.2558,2.0892,3.6703,1.7153,3.51,,,,1.0094,121.0027,0.6091,,,,,42.9738,1.556,,,,,5.6061,,,3.1289,,,,,2.2949,1.4486,,,,,,10.0778,,4.7983,,2.4964,,,,,,,,2.4716,,,,0.0869,,12.548,1.7518,,1.1447,,,,,,,1.9531,,,3.602,,39.3645,1.6268,1.6665,,3.7074,2.5186,1.4984,,,0.4562,,1.2312,,,,,,,,3.6893,,4.0922,,,,,,,1.7614,,,,8.0582,11.114,5.4953,,2.4429,2.3741,6.5415,13.7454,,,0.5439,1.4028,1.9344,,1.9146,,,,4.6901,3.5669,5.7017,1.1616,2.8279,3.5895,,2.4548,2.0427,4.4234,4.6016,,,6.5401,2.3186,,,,,,37.41,2.2769,,,,,,,1.5036,3.6192,4.7241,6.5813,21.0544,3.9222,,4.0049,,3.956,,,,1.1429,,1.3531,13.0205,,1.5198,17.3077,3.095,4.7917,0.75,,2.3415,2.95,7.3207,,,3.387,,0.7857,,2.4051,1.3626,3.1439,1.5933,,1.5206,,,2.2144,3.4162,,,2.4188,2.4507,2.2552,5.3493,2.1246,3.4654,1.7405
1997-07-31,7.0638,5.7106,1.8211,3.567,10.8985,14.7697,4.6678,3.1259,23.6011,12.5006,1.3071,12.5613,3.7303,1.2566,1.3556,,2.6638,3.6462,1.0945,3.102,6.9622,4.9805,7.0081,5.2314,1.8985,16.4969,5.7584,,5.0214,5.1796,9.2656,0.9565,6.2004,1.997,2.6864,1.6792,,4.6568,,8.169,10.7433,,1.7509,2.0152,10.0859,1.1152,2.7074,0.6945,1.6993,0.9799,4.9396,2.119,4.5945,2.7005,1.9145,3.8274,2.0064,3.7251,,,,1.0925,155.8117,0.6853,,,,,42.9738,1.6586,,,,,5.3838,,,3.1289,,,,,2.2949,1.3566,,,,,,8.0856,,4.7983,,3.5076,,,,,,,,2.7081,,,,0.1068,,14.1197,1.7518,,1.1552,,,,,,,1.848,,,3.8616,,44.9018,1.6067,1.8122,,3.4405,2.6632,1.6174,,,0.4962,,1.2671,,,,,,,,4.0091,,4.1971,,,,,,,2.1591,,,,9.2534,14.0292,6.0979,,2.6926,2.6514,7.0492,15.6655,,,0.598,1.462,2.0181,,2.1619,,,,5.0697,4.0624,6.0815,1.1885,2.8893,3.7276,,2.5827,2.2725,4.7397,5.6232,,,6.4661,2.3186,,,,,,38.4703,2.5333,,,,,,,1.3172,3.669,4.5103,6.9609,22.3475,4.8492,,4.236,,4.4013,,,,1.2076,,1.4202,13.4597,,1.6017,19.7115,3.4167,5.0757,0.7574,,2.4164,3.1311,7.0648,,,3.262,,0.9836,,2.4527,1.6921,3.4168,1.73,,1.5901,,,2.0396,3.5397,,,2.5188,2.4819,2.268,5.6207,2.4067,3.8957,1.9563
1997-08-29,6.4701,5.1109,1.7778,3.3125,10.5766,14.3154,4.8397,3.064,19.568,10.3347,1.2658,10.7342,3.6729,1.2513,1.328,,2.6565,3.4724,1.1514,2.7997,6.2114,5.1699,6.7703,5.0149,1.7843,16.0704,5.3892,,4.5401,5.1454,8.1896,0.8689,5.8814,1.8231,2.3771,1.5729,,4.584,,7.6885,9.9888,,1.6952,2.0808,8.8262,1.1181,2.665,0.6945,1.6236,0.9408,4.8806,1.9195,4.2414,2.5053,2.1921,3.5133,2.0111,3.193,,,,1.2075,142.1367,0.6802,,,,,42.9738,1.665,,,,,4.6083,,,3.1289,,,,,2.2949,1.296,,,,,,9.0379,,4.7983,,2.772,,,,,,,,2.7882,,,,0.1328,,12.8321,1.7518,,1.0552,,,,,,,1.8594,,,3.4275,,41.2285,1.7125,1.7203,,3.4973,2.6994,1.5667,,,0.4762,,1.1084,,,,,,,,3.8933,,4.0988,,,,,,,2.5975,,,,8.7197,16.4888,5.9329,,2.3786,2.5441,6.1567,13.7813,,,0.6653,1.4193,1.8813,,2.215,,,,5.154,3.9184,5.6507,1.1077,2.7525,3.1899,,2.5123,2.2273,4.3932,5.6094,,,6,2.3186,,,,,,33.9308,2.3461,,,,,,,1.3234,3.4971,4.887,6.5408,22.8425,5.2525,,4.3451,,3.8742,,,,1.1792,,1.516,12.4622,,1.6901,22.1154,3.1467,4.5373,0.7153,,2.2853,3.4965,6.4465,,,3.087,,1.0446,,2.3535,1.4867,3.3495,1.6687,,1.6227,,,2.1197,3.2457,,,2.3935,2.5287,2.2252,5.4155,2.1889,3.6166,1.7981
1997-09-30,4.526,5.165,1.8569,3.8207,11.3049,15.1257,4.2851,3.1989,20.7223,11.6496,1.3516,8.901,3.5253,1.2594,1.4086,,2.765,3.6611,1.1918,2.9679,6.3544,5.5808,10.4145,5.2838,1.8735,14.5741,5.912,,4.7557,5.0217,8.8611,0.9347,5.9735,1.7167,2.4511,1.5503,,4.4971,,8.9615,10.5006,,1.5927,2.1972,9.0533,1.1489,2.7862,0.7707,1.6954,0.9883,4.1372,1.8247,4.3907,2.5573,2.9072,3.7952,1.8728,3.2301,,,,1.2562,31.901,0.7994,,,,,42.9738,1.5984,,,,,5.4188,,,3.1289,,,,,2.2949,1.4125,,,,,,12.7344,,4.7983,,2.741,,,,,,,,2.8599,,,,0.1762,,13.4566,1.7518,,1.3145,,,,,,,1.9502,,,3.1507,,28.2659,1.7993,1.7336,,2.3466,3.7967,1.6452,,,0.5053,,1.033,,,,,,,,3.276,,4.4334,,,,,,,2.8919,,,,8.725,23.1877,6.2136,,2.4931,2.5921,6.3559,13.9496,,,0.8321,1.4059,1.9616,,2.1504,,,,5.0356,4.0394,5.7886,1.0817,3.0366,3.2571,,3.0375,2.222,4.686,5.8898,,,44.1338,2.3186,,,,,,36.055,2.3293,,,,,,,1.4741,1.6368,5.281,7.1378,24.5091,5.4027,,4.5181,,3.725,,,,1.2682,,1.9024,15.2847,,1.9129,24.0741,3.076,4.3803,0.7831,,2.7036,3.6994,6.3336,,,3.0685,,1.1309,,2.5378,1.6816,3.159,2.0614,,1.65,,,3.0421,3.4485,,,2.6505,2.7728,2.3886,5.1809,2.0855,3.6613,1.7284
1997-10-31,4.3402,4.375,1.9284,3.3689,12.005,15.7045,4.0716,3.1941,19.236,10.8242,1.3615,8.5007,3.4146,1.2723,1.383,,2.8923,3.5111,1.1538,2.7562,6.0335,6.3991,10.1841,4.91,1.5329,14.8984,6.2744,,4.5933,5.4135,7.9135,0.8742,5.9129,1.4808,2.2879,1.5698,,4.0622,,8.8163,12.3999,,1.5185,2.0589,8.914,1.1572,2.5565,0.6843,1.7206,1.0047,3.294,1.7846,3.7944,2.0523,2.6578,3.5754,1.9054,2.8664,,,,1.0919,31.4019,0.6867,,,,,42.9738,1.5984,,,,,4.0684,,,3.1289,,,,,2.2949,1.2728,,,,,,14.1734,,4.7983,,2.2216,,,,,,,,2.1358,,,,0.1544,,14.2981,1.7518,,1.2755,,,,,,,1.9053,,,2.766,,26.8632,1.5045,1.8233,,2.3161,3.0559,1.4981,,,0.5119,,0.8501,,,,,,,,3.3109,,4.2284,,,,,,,2.1634,,,,8.3847,20.1591,5.7296,,2.2543,2.4992,6.4538,15.1854,,,0.7914,1.3901,1.9318,,2.1676,,,,4.801,4.2353,5.3479,1.1925,2.766,3.0704,,2.9261,1.7346,4.2641,6.1215,,,43.4811,2.3186,,,,,,38.0904,2.1899,,,,,,,1.2273,1.6472,5.4304,6.7413,23.4647,5.4027,,3.519,,3.505,,,,1.2572,,1.566,16.9427,,1.903,19.4444,2.7301,4.2145,0.7954,,2.5886,3.7819,6.2993,,,3.1183,,1.0394,,2.1896,1.407,2.8771,1.7316,,1.7954,,,3.1689,2.8146,,,2.8388,2.6522,2.3263,5.1149,2.131,3.488,1.4408
1997-11-28,4.6101,4.5117,2.0227,3.7285,12.7906,15.7045,3.8085,3.0882,21.2318,11.169,1.5081,7.9944,3.4146,1.3576,1.4458,,2.8268,3.4861,1.1357,2.9467,6.8971,5.7887,11.3131,5.4583,1.618,16.0445,6.2895,,4.8084,5.8716,8.4081,0.9325,6.2966,1.5017,2.2656,1.71,,4.1563,,8.8163,12.7055,,1.667,2.0616,9.9873,1.3022,2.636,0.6808,1.8003,1.0512,3.0643,1.7446,4.0621,2.2699,2.403,3.5021,1.8078,3.3477,,,,1.0626,31.1524,0.6867,,,,,42.9738,1.5484,,,,,4.1686,,,3.1289,,,,,2.2949,1.3622,,,,,,14.8522,,4.7983,,2.5286,,,,,,,,2.0056,,,,0.1632,,13.949,1.7518,,1.2806,,,,,,,2.0638,,,2.616,,29.7388,1.5916,0.9122,,2.358,2.5929,1.3544,,,0.5053,,0.7857,,,,,,,,3.3557,,4.081,,,,,,,2.0526,,,,9.1666,21.768,6.0653,,2.3665,2.4753,6.0783,16.9799,,,0.7961,1.5548,1.929,,2.3731,,,,5.0886,3.8607,5.6946,1.3179,2.6805,3.1603,,2.933,1.8324,4.4725,5.7586,,,47.6986,2.3186,,,,,,33.6199,2.0829,,,,,,,1.065,1.6927,5.56,7.4923,30.0791,5.4027,,3.0163,,3.7934,,,,1.2257,,1.5236,15.9163,,1.6508,17.5926,2.9803,4.7177,0.7808,,2.5646,4.7446,6.91,,,3.1868,,1.087,,2.5778,1.3956,2.6241,1.6646,,1.8835,,,3.1266,3.0365,,,3.0076,2.5443,2.5698,5.095,2.0575,3.5271,1.5521
1997-12-31,4.4809,4.7037,2.097,3.6779,12.3907,15.7045,3.8146,2.8907,22.5359,12.1074,1.6282,6.8978,3.4146,1.413,1.5858,,2.7933,3.4584,1.2476,2.8491,6.6861,5.2621,10.3809,5.1237,1.4751,20.4311,6.2662,,5.1118,5.2577,9.494,1.0996,5.6046,1.3482,2.1126,1.827,1.605,4.0487,,7.85,12.1623,,1.7026,2.0265,10.4216,1.4161,1.1429,0.7473,1.8484,1.132,2.9637,1.8807,4.0951,2.1052,2.3522,2.8236,1.9254,3.2973,,,,1.0104,15.5937,0.7238,,,,,42.9738,1.665,,,,,4.0885,,,3.1289,,,,,2.2949,1.1203,,,,,,0.5438,,4.7983,,2.3824,,,,,,,,1.7346,,,,0.1496,,11.9227,2.2046,,1.2314,,,,,,,2.1393,,,4.4765,,32.1157,1.4993,0.9854,,2.3589,2.449,1.4412,,,0.5823,,0.7056,,,,,,,,3.534,,4.0679,,,,,,,2.315,,,,9.3637,20.1591,6.9702,,2.2837,2.1941,6.086,16.1424,,,0.7493,1.7556,2.0408,,2.2277,,,,6.5622,3.9274,5.8413,1.423,2.9342,3.0136,,3.068,1.5949,4.4293,5.3591,,,35.7596,2.3186,,,,,,28.3863,2.0445,,,,,,,1.1809,1.9477,5.4274,8.2373,29.1138,5.4027,,2.8892,,3.699,,,,1.0874,,1.1913,16.6437,,1.9194,17.8241,2.8013,4.59,0.81,,2.2932,4.1157,7.1697,,,3.266,,1.0999,,3.0654,1.4241,2.6699,1.6194,,2.155,,,3.3188,3.1026,,,2.6874,2.7376,2.583,5.6175,2.0681,3.8059,1.5719
1998-01-30,4.8443,4.7189,2.0031,3.5792,13.0536,15.7045,3.7753,2.8063,21.8812,12.0662,1.6406,6.352,3.1561,1.4614,1.488,,2.809,3.3524,1.3103,2.845,7.062,4.5584,10.6742,4.836,1.5627,19.093,6.6315,,4.8225,5.3809,10.5128,1.0513,5.7028,1.4042,2.1862,1.6819,1.605,4.0665,,7.8229,13.3347,,1.5615,1.8337,10.2339,1.3799,1.1797,0.7991,1.8271,1.0637,3.5976,1.8018,4.5696,2.1374,2.4725,3.072,2.016,4.1518,,,,1.0922,16.7473,0.7181,,,,,42.9738,1.5318,,,,,4.4144,,,3.1289,,,,,2.2949,1.3139,,,,,,0.5754,,4.7983,,2.3099,,,,,,,,1.5383,,,,0.1402,,14.4488,2.1674,,1.1821,,,,,,,2.1127,,,3.7754,,32.7246,1.4066,0.8344,,2.3518,2.6215,1.4398,,,0.5997,,0.7367,,,,,,,,3.5187,,3.6028,,,,,,,2.5559,,,,8.7017,20.1591,6.5699,,2.2485,2.376,7.5925,18.8057,,,0.7403,1.5626,2.0654,,2.458,,,,6.6944,3.466,5.507,1.3995,2.888,3.1086,,3.1143,1.4447,4.7482,4.9056,,,33.5064,2.3186,,,,,,27.7503,2.0067,,,,,,,1.2028,1.7672,5.9596,7.9519,30.257,5.4027,,2.8031,,3.6506,,,,1.1253,,1.2602,16.1656,,1.6705,17.8241,3.0929,5.7949,0.692,,2.279,4.1357,7.2854,,,3.1939,,1.0631,,2.8936,1.3442,2.79,1.71,,2.155,,,3.095,3.0716,,,2.8561,2.8989,2.5282,4.6085,2.5413,3.5687,1.5462
1998-02-27,5.118,5.1582,1.9498,4.0771,13.119,15.7045,4.2914,3.0362,23.1907,13.3737,1.6877,7.5481,3.358,1.497,1.4857,,3.0065,3.6033,1.4532,2.8655,7.0848,4.7232,11.177,5.1145,1.5948,17.5491,7.0762,,5.224,6.0785,11.4252,1.0628,5.8265,1.3114,2.3854,1.7231,1.6015,4.5936,,7.9041,14.4358,,1.6368,2.0421,11.0826,1.4355,1.331,0.8653,1.8781,1.0801,3.8199,1.5353,5.0231,2.1428,2.8574,3.3969,2.1837,4.4031,,,,1.1353,17.3838,0.7067,,,,,42.9738,1.5651,,,,,5.006,,,3.1289,,,,,2.2949,1.3309,,,,,,0.5887,,4.7983,,2.5224,,,,,,,,1.7146,,,,0.1815,,14.0528,2.6243,,1.2565,,,,,,,2.3047,,,4.2121,,32.8007,1.4066,0.8152,,2.6675,2.7595,1.5495,,,0.7106,,0.7341,,,,,,,,3.9923,,3.95,,,,,,,2.8753,,,,8.9886,20.1591,6.7178,,2.6855,2.5131,7.4583,19.7638,,,0.8179,1.6237,2.441,,2.5789,,,,6.8404,3.6854,5.9628,1.4142,3.1936,3.6312,,3.3367,1.5629,5.0081,5.0346,,,35.7959,2.3186,,,,,,32.5777,2.1179,,,,,,,1.1663,1.7772,6.5299,9.1064,26.2935,5.4027,,2.8523,,4.2268,,,,1.0953,,1.3045,15.7324,,2.0635,17.8241,3.145,5.8408,0.7627,,2.4019,4.7494,8.2037,,,3.5608,,1.2277,,3.2586,1.4979,3.2032,1.8698,,2.4811,,,3.3898,3.4556,,,2.8754,2.9614,2.698,5.0176,2.667,3.8405,1.7417
1998-03-31,5.004,4.7378,2.0212,3.8962,13.753,15.7045,4.03,3.0055,25.0464,14.7742,1.8419,7.9588,3.7058,1.5882,1.5232,,3.1435,3.7976,2.3564,2.7393,7.7744,4.9008,11.3321,5.3179,1.6176,17.0978,6.1212,,5.2978,5.2742,11.0358,1.1183,6.1221,1.4056,2.5107,1.8501,1.6884,4.622,,9.7633,15.8939,,1.5375,2.0355,10.7221,1.6644,1.8761,0.8407,2.0165,1.2062,3.5363,1.7154,5.0016,2.4296,2.8386,4.6546,2.1866,4.8417,,,,1.1964,11.5167,0.7243,,,,,5.9036,1.5318,,,,,6.6443,,,3.1289,,,,,2.2949,1.3026,,,,,,0.6015,,4.7983,,2.6551,,,,,,,,2.0065,,,,0.1782,,15.5474,2.5924,,1.2488,,,,,,,1.2466,3.9415,,4.2942,,37.6475,1.4485,0.9492,,2.5437,3.0523,1.7482,,,0.7176,,0.7856,,,,,,,,4.1257,,4.1582,,,,,,,3.3131,,,,9.145,20.1591,7.4631,,2.646,2.7061,6.946,19.0611,,,0.8892,1.6683,2.4727,,2.7613,,,,7.1459,2.5377,6.3885,1.6117,3.3711,3.8454,,6.9629,1.5063,5.0357,4.8601,,,26.7177,2.3186,,,,,,53.7996,2.2267,,,,,,,1.3594,1.7609,6.1526,8.5395,27.7783,5.4027,,2.9567,,4.5214,,,,1.0911,,1.4355,13.7752,,2.1651,17.8241,2.986,5.8303,0.9039,,2.5585,5.0279,7.7133,,,3.5969,,1.2329,,3.2368,1.4168,3.6164,2.0367,,2.4004,,,3.4107,3.6139,,,3.042,3.0118,2.7681,5.3305,6.5278,3.9387,1.7746
1998-04-30,4.8587,4.9422,1.9207,3.742,13.959,15.7045,4.1672,3.0944,24.541,15.2745,1.7828,7.1944,3.3547,1.5832,1.4413,,3.0506,4.1029,2.5081,2.7115,7.6842,5.353,11.5891,5.9323,1.8009,16.3544,6.1975,,5.3936,5.1519,10.374,0.9351,6.3492,1.2899,2.2462,1.7678,1.6576,4.8091,,9.0772,18.1459,,1.3693,2.0202,10.4442,1.4798,1.8219,0.8178,2.0466,1.1544,4.1897,1.6678,5.3335,2.478,2.9755,4.9635,2.6018,4.4187,,,,1.3276,10.9189,0.7356,,,,,7.6387,1.4485,,,,,6.1892,,,3.1289,,,,,2.2949,1.4442,,,,,,0.6015,,4.7983,,2.4427,,,,,,,,1.8178,,,,0.2236,,17.2876,2.5924,,1.2849,,,,,,,1.2131,4.2417,,4.2942,,34.1951,1.7109,0.9433,,2.698,3.2979,1.7273,,,0.6762,,0.7383,,,,,,,,4.189,,4.4001,,,,,,,2.5427,,,,9.9351,20.1591,7.2269,,2.5425,3.0447,6.7821,18.726,,,0.8512,1.6077,2.6059,,2.5925,,,,6.8345,2.5535,6.8406,1.5811,3.1152,3.8454,,6.8968,1.4858,4.9198,5.3253,,,25.7955,2.3186,,,,,,56.6879,2.2267,,,,,,,1.5669,1.7393,6.2804,8.3408,24.6944,5.4027,,3.1139,,4.6627,,,,1.2003,,1.4952,16.0711,,2.1683,17.8241,3.003,5.9642,1.2005,,2.3842,5.322,7.5098,,,3.5969,,1.1151,,3.8631,1.6121,3.2216,1.9163,,2.3864,,,2.7847,3.5217,,,2.8532,3.1432,2.6212,5.5355,6.351,4.3837,1.7914
1998-05-29,4.9292,4.8224,1.8251,3.5692,14.1732,26.2019,4.0209,2.9892,25.3496,14.8168,1.6867,7.0932,2.9779,1.5983,1.4458,,2.966,3.959,2.84,2.8226,7.5207,4.6442,10.9365,6.0155,1.5874,16.3792,6.0525,,5.4458,4.9031,10.0727,0.9891,6.2314,1.2263,2.1118,1.7834,1.6268,4.958,,9.3345,16.711,,1.3785,2.0329,10.6586,1.4605,1.7576,0.8059,2.0165,1.1571,3.3607,1.4736,5.093,2.185,2.8231,4.4988,2.3676,4.4375,,,,1.2281,11.2908,0.7922,,,,,6.7712,1.665,,,,,4.5697,,,3.1289,,,,,2.2949,1.6018,,,,,,0.6015,,4.7983,,2.0825,,,,,,,,1.6659,,,,0.1948,,17.4759,2.5924,,1.321,,,,,,,1.2088,3.8762,,3.9587,,37.9352,1.6172,1.7164,,2.7494,3.0523,1.7022,,,0.6831,,0.6043,,,,,,,,4.1014,,3.8156,,,,,,,2.5693,,,,10.7671,20.1591,6.6601,,2.4873,2.9309,7.037,19.4983,,,0.8614,1.5535,2.4818,,2.6007,,,,6.6921,2.2698,7.2516,1.5384,3.1987,3.589,,7.6459,1.4243,4.6929,5.0085,,,26.9812,2.3186,,,,,,56.4292,2.2267,,,,,,,1.5168,1.7441,5.8057,8.3097,55.5473,5.4027,,2.4125,,4.9453,,,,1.1101,,1.3286,14.1795,,2.0013,17.8241,3.0978,6.0606,1.4306,,2.3063,4.7337,7.2537,,,3.5969,,1.0882,,3.3456,1.3328,2.9491,1.7465,,2.4332,,,2.6606,3.411,,,3.1027,3.0725,2.5611,5.4295,7.1814,4.4025,1.7789
1998-06-30,5.2614,4.9162,1.8195,3.3457,15.0215,25.5409,3.7595,3.1011,26.4162,14.1623,1.8421,5.8113,3.0336,1.6212,6.7638,,2.4677,4.0266,2.9998,2.8507,7.9871,4.183,10.9167,5.846,1.4458,15.456,5.5335,,5.5967,5.8729,11.0659,1.0516,5.492,1.3637,1.9614,1.8153,1.6211,4.5549,2.2852,10.007,17.0993,,1.3828,1.9663,11.6934,1.5212,1.8678,0.8663,2.076,1.2003,3.8177,1.4257,4.9156,2.0006,2.757,5.5338,2.2895,3.9789,,,,1.1766,7.8606,0.7469,,,,,4.8844,1.7815,,,,,5.7447,,,3.1289,,,,,2.2949,1.7748,,,,,,0.6015,,4.7983,,2.0166,,,,,,,,1.399,,,,0.1627,,17.8885,2.5924,,1.3587,,,,,,,1.0327,3.3291,,3.5602,,79.246,1.3007,1.7521,,2.6766,3.6227,1.4136,,,0.8766,,0.5131,,,,,,,,3.6166,,3.7516,,,,,,,2.4576,,,,10.4239,20.1591,6.0016,,2.3512,2.5399,7.3409,19.7744,,,0.8251,1.5921,2.3498,,2.6188,,,,7.4662,2.1353,6.5998,1.531,2.828,1.7267,,7.5935,1.3837,4.6072,4.2115,,,67.5718,2.3186,,,,,,44.9039,1.695,,,,,,,1.3476,2.8182,7.0158,7.5626,55.5473,5.4027,,2.256,,5.3365,,,,1.0695,,1.3811,15.7191,,1.3301,17.8241,2.772,6.708,1.343,,1.7311,6.1681,7.4764,,,3.211,,1.1545,,3.3561,1.2806,2.718,1.3839,,2.5261,,,2.1835,3.644,,,3.2544,2.7472,2.6182,4.924,8.0855,4.8923,1.7576
1998-07-31,5.3416,4.8192,1.7217,2.914,14.8909,27.6796,3.4464,3.0594,24.8714,14.8462,1.6921,5.1319,2.3022,1.6112,6.7638,,2.0709,3.9631,2.8981,2.9159,7.8608,3.4123,9.9155,6.7466,1.5005,13.6362,5.4204,,5.6268,6.184,10.2231,1.0013,5.0201,1.3556,1.9655,1.6687,1.4531,4.1498,2.0695,9.4604,17.2763,,1.5387,1.8056,10.1926,1.4439,1.7474,0.7343,1.9488,1.1055,3.8872,1.3609,5.0949,1.8193,2.4262,5.7482,2.1614,4.0055,,,,1.2264,7.4612,0.7772,,,,,5.0676,1.7648,,,,,3.7046,,,3.1289,,,,,2.2949,1.5236,,,,,,0.6015,,4.7983,,1.5626,,,,,,,,1.0238,,,,0.1452,,19.4357,2.5924,,1.2285,,,,,,,0.8941,3.2559,,3.3037,,76.4512,0.9886,1.4994,,2.6209,3.6009,1.3242,,,0.8913,,0.4119,,,,,,,,3.6864,,3.4368,,,,,,,2.2765,,,,9.5398,20.1591,5.0622,,2.3612,2.4244,7.3055,20.8805,,,0.7699,1.5505,1.9207,,2.1673,,,,7.8346,1.5445,5.4787,1.4764,2.6744,1.6616,,7.0141,1.5035,4.5356,3.7337,,,64.885,2.3186,,,,,,50.1589,1.5064,,,,,,,1.123,2.5406,6.2498,8.126,50.4097,5.4027,,1.8024,,5.1674,,,,0.9724,,1.1808,15.9564,,1.0018,17.8241,3.0778,7.1401,1.3813,,1.3595,6.604,7.8048,,,3.2226,,1.0478,,2.7249,1.1777,2.2285,1.5119,,2.4045,,,2.0364,3.8773,,,3.4222,2.6319,2.3557,4.761,7.5388,4.7472,1.6828
1998-08-31,4.9406,3.8014,1.8145,2.3228,12.7916,25.8215,2.9845,2.7423,20.1211,11.6074,1.8921,4.1181,1.8904,1.6915,6.9194,,1.8587,3.6916,2.2689,2.9159,7.0313,2.5004,10.9954,5.7346,1.2441,12.5083,4.5911,,5.2362,5.4864,9.5922,1.0539,4.5774,1.114,1.8545,1.6805,1.5223,3.3395,2.09,6.7726,14.6313,,1.4597,1.6653,9.8234,1.6124,1.4413,0.6542,1.997,1.2193,3.1016,1.29,3.8561,1.627,2.0201,4.7817,1.7863,3.1725,,,,0.9571,6.2449,0.7045,,,,,4.8539,1.8888,,,,,1.7592,,,3.1289,,,,,2.2949,1.5236,,,,,,0.6015,,4.7983,,0.9724,,,,,,,,0.8035,,,,0.1199,,16.8249,2.5924,,0.9731,,,,,,,0.712,2.5121,,2.8156,,76.6315,0.7657,0.7111,,2.0948,3.0989,1.0728,,,0.9096,,0.3154,,,,,,,,2.9976,,3.2859,,,,,,,1.7913,,,,8.2434,20.1591,3.7305,,2.1211,1.9678,7.1104,18.5604,,,0.6651,1.5793,1.2814,,1.8303,,,,7.6989,1.1275,5.1142,1.5583,2.1505,1.2446,,5.1313,1.0985,4.3496,2.701,,,61.7952,2.3186,,,,,,36.4595,1.397,,,,,,,1.123,2.7711,5.0166,7.6268,68.7587,5.4027,,1.307,,4.3601,,,,0.8371,,1.0306,15.6005,,0.7749,17.8241,2.7366,5.7574,0.9949,,1.0448,6.3424,6.9712,,,2.9091,,0.7924,,2.5531,1.0305,1.8514,1.4218,,1.7215,,,1.6825,3.1354,,,3.2678,2.3762,2.1737,4.3926,5.5671,3.3547,1.4822
