Date,0033A,0141A,3ACKH,3BHMSQ,3PNAA.,4622B,9975B,AA.3,AAL,ABI.3,ABT,ACV.1,ACY.1,AEP,AHM.1,AL.1,AMP.2,AMT.1,AMX.2,AN.2,ANV.1,AR.2,ARC.3,AS.,AVATQ,AVP,AXP,BA,BAX,BC,BCR,BDK,BDX,BEAM,BFI.,BFO.2,BGG,BHI,BMY,BNL.1,BNSSA,BRK3,BWY.1,C.3,C2,CAL,CAT,CBE,CBS.1,CBS.2,CCB.2,CCK,CEG,CEM.2,CHA.3,CI,CKL,CL,CLX,CMI,COP,CPB,CR,CSR.1,CSX,CUE.1,CVS,CVX,D,D2,DAL,DAN,DD,DE,DEC.1,DI.,DOW2,DTE,DWDP,ECH.1,ED,EFU.1,EIX,EMR,ENRNQ,ETN,ETR,EXC,F,FBNIQ,FBO,FE,FJCC,FL,FLTWQ,FMC,FWLT,G.1,GAPTQ,GCO,GD,GE,GEB.1,GIS,GLW,GM,GP.1,GPC,GQ.1,GR,GRA,GT,GTE.1,GWF.,GWOW,HAL,HBC1,HBJ,HDLM,HIA.1,HLT,HM,HON,HON.Z,HPC,HPQ,HST,HSY,IBM,IFF,IK,INCLF,IP,IR,ITT,JCP,JNJ,K,KHC,KMB,KO,KODK,KR,KRI,LCE,LLX.,LLY,LPX,MAY.2,MCA.1,MCD,MD.1,MDP,MDR,MEA.1,MKG,ML.3,MMM,MO,MOB.2,MRK,MROX.CM,MSI,MWV,MYG.1,MZIAQ,NAV,NC,NCR,NEM,NI2,NL,NMK,NSC,OAT.,OC,OKE,OMX,PAS,PBI,PCG,PCH,PD.1,PEG,PEL.1,PEP,PFE,PG,PGL.1,PHA.1,PPG,PRDCQ,PZSM.CM,RACM.CM,RAD,RDPL,RLM.1,ROK,RSHCQ,RTN,RYI,S.1,SFX.2,SGP,SHLDQ,SHW,SKY.1,SLB,SMI.1,SNT.1,SO,SPGI,SPP.3,SPXC,SQD.1,SRE,SUN.1,T.2,TEK.1,TGNA,TKA.,TKR,TMC,TNB,TRW.1,TWX.1,TX.2,TXN,TXU2,UAL,UCC.2,UCL,UCM.2,UH,UIS,UN,UNP,USG,UTX,VAT,VO.3,WHR,WINN,WLA,WMB,WWY,WY,WYE,XEL,XOM,XRX,ZE
1991-09-30,,,,,,,,,,,9.8173,,,11.4272,,,,,,,,,,,,14.7351,13.9349,11.7749,7.9632,53.9773,26.1364,38.0556,13.9059,,,,13.9784,19.4444,20.8359,,,,,,,17.289,263.9705,17.3251,,,,21.028000000000002,15.4733,,,,,62.0504,39.0625,,35.1069,22.7531,14.5472,,12.8354,,12.6594,13.6617,12.2674,,,,13.6955,29.986,,,,9.1595,,,10.3571,,12.5708,17.182000000000002,16.6159,26.8472,10.7884,,11.2585,,,,7.0988,14.2154,23.8556,4.7326,22.3517,,11.0833,372.9945,39.0625,13.1532,,17.1275,18.4326,,,16.573,,35.1562,,11.6015,,,122.2222,24.2698,,,16.2037,,,,12.8733,,31.8097,5.2353,,18.4242,17.8664,19.1495,,22.1429,20.1685,14.5092,,14.6132,20.7453,21.9383,,14.0327,27.6824,,13.2812,19.9111,,,18.3046,35.9375,,,15.1515,,22.7564,,,26.0345,,16.0013,3.8289,,23.414,,,,,,,3.4731,,31.9328,,74.3849,36.9565,16.4533,16.4455,,9.2153,83.3333,11.4979,16.5528,13.5417,20.6805,,10.9981,,19.5081,25.1448,17.4317,,,21.4355,2.1133,,,16.1765,,,,9.2729,8.8411,,,,19.4878,,17.1603,,21.8076,,,7.5815,16.3095,,9.5358,,,,,,9.543,,176.5284,27.2936,18.3248,,,,185.7143,,,,47.9167,,,,,108.6373,,16.3636,,,35.4167,,17.5433,10.806,19.3359,23.9224,16.6159,13.4386,12.4217,6.4079,
1991-10-31,,,,,,,,,,,10.7284,,,11.7537,,,,,,,,,,,,13.5762,10.3322,11.4269,8.8809,53.9773,27.0202,37.5,14.3149,,,,15.2989,20.5357,21.8116,,,,,,,17.6136,263.9705,18.706,,,,20.59,15.716,,,,,60.0719,38.2212,,35.274,22.0396,13.0397,,13.4756,,11.8199,13.8941,12.6453,,,,14.4543,31.8118,,,,9.3391,,,10.5102,,12.6062,18.2862,17.6829,25.8807,11.4627,,11.2585,,,,7.0988,16.6304,22.1217,5.1186,20.1271,,10.125,372.9945,39.0625,13.0821,,17.3731,20.6391,,,16.573,,32.5556,,11.6015,,,122.2222,24.0031,,,15.991,,,,12.8733,,31.5299,5.91,,19.5498,16.9397,20.4623,,23.5714,22.4999,14.8747,,14.9254,22.3298,20.5466,,15.0714,28.5944,,12.4138,18.9229,,,17.6724,35.625,,,15.0433,,23.5043,,,27.7012,,16.1567,3.7227,,24.6961,,,,,,,3.3077,,33.8235,,74.3849,37.7717,18.863,17.5978,,9.709,83.3333,11.7256,16.2418,13.831,20.4771,,10.9981,,19.5081,27.6544,17.175,,,19.5313,2.2506,,,14.5221,,,,9.232000000000001,8.9123,,,,21.0069,,16.6376,,22.4538,,,7.55,17.1429,,9.5358,,,,,,9.9432,,168.3935,26.7202,17.6446,,,,185.7143,,,,48.8426,,,,,113.5754,,17.6818,,,34.1435,,17.9146,10.8437,20.3125,23.8147,17.9268,13.5666,12.7349,6.723,
1991-11-29,,,,,,,,,,,10.5006,,,11.8004,,,,,,,,,,,,12.8725,10.3322,10.2668,8.6145,53.9773,27.5253,33.3333,12.0143,,,,15.1623,14.880999999999998,19.7657,,,,,,,19.1606,263.9705,16.8647,,,,19.4509,15.9587,,,,,60.7914,35.6971,,30.4259,22.1108,12.5121,,11.8598,,11.1819,12.4071,13.1105,,,,13.4679,31.8118,,,,9.6264,,,10.6122,,12.9958,16.6519,17.7439,24.3235,11.5664,,11.2585,,,,7.0988,14.7423,20.5592,4.6080000000000005,19.3856,,8.7917,372.9945,39.0625,12.2763,,17.9789,19.9172,,,16.1049,,28.5103,,11.6015,,,122.2222,21.2471,,,11.8243,,,,12.8733,,32.2761,5.646,,18.0095,15.9483,20.2911,,21.6964,19.7614,13.157,,14.5149,22.6232,21.6599,,14.503,29.7747,,11.8966,17.5889,,,16.8966,31.4583,,,14.5563,,21.3675,,,22.8448,,15.4021,3.5966,,26.338,,,,,,,2.6793,,34.1387,,74.3849,38.0435,16.7545,19.0642,,10.219,83.3333,11.1564,16.069000000000003,14.4097,18.6463,,10.9496,,20.2782,25.6274,16.6359,,,17.9199,2.1027,,,13.0396,,,,8.5784,9.0262,,,,20.4861,,15.1568,,19.7076,,,7.8961,16.3889,,9.5358,,,,,,9.2044,,157.0045,24.7706,18.1122,,,,185.7143,,,,41.2037,,,,,104.5707,,17.3182,,,31.1343,,17.2339,10.4281,19.6094,20.2586,18.1098,13.9932,12.239,6.5129,
1991-12-31,,,,,,,,,,,12.1022,,,12.6852,,,,,,,,,,,,16.0279,9.8241,10.4715,10.9801,53.9773,28.3565,20.9877,14.6087,,,,13.5267,16.3136,21.4819,,,,,,,18.5219,263.9705,18.662,,,,20.2596,15.1549,,,,,64.3092,38.1757,,31.429000000000002,24.2115,15.9633,,13.872,,12.0666,18.6992,12.5828,,,,21.2942,31.8118,,,,9.5467,,,12.3384,,14.5639,19.2982,12.7505,30.6421,11.2216,,11.2585,,,,7.0988,15.3959,22.8618,4.6799,21.7213,,12.5553,372.9945,4.5435,14.3906,,20.3254,19.4773,,,17.8571,,32.363,,42.5557,,,34.1667,108.6431,,,14.0766,,,,12.8733,,25.0,6.6726,,18.2613,15.5819,23.271,,41.2162,19.4475,15.0861,,16.4179,26.081999999999997,24.485,,15.0198,33.0247,,17.6339,20.8169,,,18.5556,28.629,,,16.1017,,20.0926,10.6498,,29.223000000000003,,17.4257,4.3808,,28.704,,,,,,,1.4964,,29.0468,,74.3849,11.9966,659.7227,20.0737,,10.8627,83.3333,11.059000000000001,17.112000000000002,14.5089,16.5338,,12.0885,,23.1873,39.4366,18.858,,,26.5789,2.2022,,,15.4676,,,,11.2354,9.2773,,,,21.8439,,18.4483,,16.3218,,,7.5308,18.9356,,9.5358,,,,,,11.6535,,152.9371,48.4375,20.2465,,,,185.7143,,,,75.4032,,,,,112.4978,,19.6364,,,15.8673,,73.9286,12.2411,24.6189,23.4914,19.4094,14.2384,13.6798,11.539000000000001,
1992-01-31,,,,,,,,,,,11.2236,,,11.9907,,,,,,,,,,,,16.9861,9.884,11.1568,10.3281,53.9773,29.5139,27.6235,14.8486,,,,14.9445,16.6314,19.4433,,,,,,,28.3967,263.9705,17.6841,,,,18.9616,14.0487,,,,,62.0066,42.9054,,31.429000000000002,20.2405,17.6525,,13.872,,12.9818,17.2425,12.2517,,,,21.2371,1250.0005,,,,8.8942,,,12.2845,,12.8115,18.7719,11.4299,31.8275,10.5587,,11.2585,,,,7.0988,16.9935,23.2456,4.6555,23.7705,,12.5553,372.9945,4.9134,14.1554,,19.2557,15.9879,,,16.8498,,32.363,,48.0244,,,40.4167,100.5426,,,11.2873,,,,12.8733,,22.8856,6.2108,,16.9239,15.5819,22.0238,,41.2162,19.8598,16.2518,,28.8158,24.4875,21.2547,,14.1124,31.893,,17.6339,21.8504,,,17.5278,36.129,,,18.4322,,18.8889,11.1162,,26.8581,,16.6482,4.1693,,27.0878,,,,,,,1.5042,,33.2734,,74.3849,11.9966,630.556,17.4933,,10.4604,83.3333,11.8859,17.7558,14.0625,17.1822,,11.214,,23.1017,34.2723,20.8417,,,29.7368,2.3573,,,14.8381,,,,9.4844,9.5424,,,,20.1412,,18.7931,,15.5695,,,7.12,19.3894,,9.5358,,,,,,11.3974,,152.9371,51.9531,21.6549,,,,185.7143,,,,70.1613,,,,,98.9111,,19.6364,,,17.0918,,66.1905,11.4037,23.0945,23.4914,17.9186,13.4934,13.0899,12.9919,
1992-02-28,,,,,,,,,,,11.1797,,,11.4352,,,,,,,,,,,,16.899,10.0637,10.0877,9.8821,53.9773,26.2731,31.0185,14.6886,,,,15.5193,16.1017,19.6563,,,,,,,28.9402,263.9705,18.662,,,,20.3442,14.0487,,,,,62.0066,42.455,,31.429000000000002,20.1065,18.4126,,13.872,,13.7614,16.7005,11.755,,,,21.1229,1275.0005,,,,8.7225,,,11.152999999999999,,12.8115,18.4211,12.4317,34.2576,10.5587,,11.2585,,,,7.0988,16.9935,23.7573,4.7166,23.0533,,16.9595,372.9945,4.9768,14.7903,,19.0486,17.3837,,,17.2619,,32.363,,51.2061,,,40.8333,104.8311,,,10.6343,,,,12.8733,,24.6269,7.6522,,17.3868,15.5819,23.6961,,42.5676,20.3065,16.9032,,32.3684,23.0638,21.3483,,15.4088,33.641999999999996,,16.0714,22.3425,,,16.6389,35.5645,,,17.160999999999998,,19.7222,13.526,,24.4088,,16.6482,4.1897,,27.174,,,,,,,1.6578,,32.1043,,74.3849,12.2483,677.7783,16.9906,,11.2214,83.3333,12.0926,18.5352,13.5603,19.1273,,11.5226,,22.075,34.9765,20.4148,,,30.3947,2.4711,,,14.5979,,,,11.9163,9.9888,,,,19.4352,,18.7069,,15.7004,,,6.8188,19.4307,,9.5358,,,,,,11.6855,,152.9371,55.8594,20.2905,,,,185.7143,,,,70.1613,,,,,103.2589,,19.6364,,,17.9592,,62.2619,12.4006,22.0274,23.4914,18.1193,13.452,12.8371,13.3288,
1992-03-31,,,,,,,,,,,10.3096,,,11.7366,,,,,,,,,,,,21.934,12.3519,8.9908,9.4852,53.9773,24.1228,31.0938,14.752,,,,15.0484,16.4216,18.5609,,,,,,,28.125,263.9705,17.7016,,,,19.8901,12.2459,,,,,64.1234,38.1148,,31.429000000000002,19.3022,17.1927,,13.872,,13.7868,20.7792,12.046,,,,24.588,1278.1255,,,,8.125,,,11.4407,,13.0192,18.3594,12.8559,20.5907,10.0643,,11.2585,,,,7.0988,16.9935,25.9503,4.1889,20.6653,,17.5,372.9945,5.8020000000000005,14.3336,,18.0134,16.3534,,,17.1763,,32.363,,17.4597,,,31.8452,273.9903,,,10.8209,,,,12.8733,,24.4693,8.4384,,15.7972,15.5819,24.0646,,97.8448,22.2204,18.0026,,33.8158,21.7149,20.6172,,15.4031,32.185,,13.9228,21.6884,,,15.2361,22.1326,,,16.5456,,19.8694,6.237,,21.9856,,16.1444,3.94,,24.5288,,,,,,,1.7403,,25.5034,,51.8391,12.6736,145.4268,15.137,,11.9633,83.3333,11.3035,18.0935,11.5759,17.8397,,10.8,,22.9343,31.3063,19.8659,,,24.5885,2.3263,,,15.2098,,,,12.5,9.8648,,,,17.727999999999998,,18.1208,,14.2461,,,6.603,20.5298,,9.5358,,,,,,10.7857,,152.9371,52.0522,33.2219,,,,185.7143,,,,350.0,,,,,87.9814,,19.6364,,,17.2115,,51.8293,11.9637,19.9491,23.4914,20.5623,13.8693,14.6696,12.4257,
1992-04-30,,,,,,,,,,,11.1547,,,12.2137,,,,,,,,,,,,24.2925,12.1494,9.0164,9.8134,53.9773,21.6009,32.3438,14.6997,,,,13.960999999999999,20.2206,17.6971,,,,,,,27.038,263.9705,16.189,,,,22.7473,12.8557,,,,,64.9351,40.1639,,31.429000000000002,17.9612,17.2766,,13.872,,13.9618,22.6461,12.5142,,,,28.0084,1262.5005,,,,8.9145,,,11.8644,,13.6182,18.2726,13.0338,21.3137,9.8346,,11.2585,,,,7.0988,16.9935,21.2358,4.1103,21.875,,17.2973,79.12,5.858,14.4992,,17.6683,17.8017,,,17.8058,,32.363,,19.4331,,,31.5476,300.7937,,,10.0746,,,,12.8733,,25.2948,7.6195,,16.2402,15.5819,23.7097,,97.8448,22.4845,17.6411,,27.9412,21.1303,20.2594,,16.0917,32.6772,,14.0244,23.1343,,,14.7532,24.6864,,,18.4129,,19.5896,6.7746,,19.9945,,17.054000000000002,4.0505,,24.1745,,,,,,,1.8109,,25.4195,,56.7761,13.1076,155.1829,13.9726,,12.0561,83.3333,10.8246,17.5143,12.0623,18.6153,,10.45,,24.4409,32.2072,20.0602,,,26.3889,2.0058,,,14.6853,,,,11.7647,10.2097,,,,17.2563,,19.3792,,15.8396,,,6.8102,21.5646,,9.5358,,,,,,12.1844,,152.9371,55.0373,31.0829,,,,185.7143,,,,422.9167,,,,,99.681,,19.6364,,,16.875,,52.8455,10.2068,21.1846,23.4914,20.935,14.3551,16.0762,12.8819,
1992-05-29,,,,,,,,,,,11.2603,,,12.0706,,,,,,,,,,,,24.5873,12.2844,8.9908,10.1416,53.9773,22.4781,30.9375,14.6736,,,,13.1191,23.1618,17.2212,,,,,,,27.038,263.9705,16.4751,,,,21.8956,13.7195,,,,,68.8312,38.9344,,31.429000000000002,17.8316,17.8636,,13.872,,12.912,23.1737,12.5568,,,,27.2339,1262.5005,,,,8.6513,,,12.0233,,13.8978,17.6215,14.7687,22.45,10.0643,,11.2585,,,,7.0988,16.9935,17.8267,4.4697,20.8669,,17.4324,74.27600000000001,5.7908,14.4519,,17.1279,17.9828,,,17.535999999999998,,32.363,,18.9983,,,27.9762,345.466,,,10.9504,,,,12.8733,,25.5307,7.2385,,15.9941,15.5819,23.1183,,101.7241,21.2772,17.605,,27.625999999999998,21.5757,20.9302,,16.6716,34.6457,,14.4309,22.2948,,,14.1631,23.2975,,,19.4502,,19.403,7.2048,,22.3175,,17.3951,4.031000000000001,,25.1957,,,,,,,1.9605,,28.6913,,53.4848,12.7604,157.3171,15.411,,12.1803,83.3333,10.5372,17.3439,12.5,17.2579,,10.9,,24.4409,33.6149,19.9631,,,27.6749,2.1505,,,14.2007,,,,11.5546,9.8234,,,,16.3522,,18.9597,,16.7638,,,6.9915,20.2815,,9.5358,,,,,,11.8425,,152.9371,53.7313,31.9519,,,,185.7143,,,,450.0,,,,,99.681,,19.6364,,,15.8173,,51.4228,10.0813,20.8576,23.4914,20.3591,14.4435,16.2437,13.0339,
1992-06-30,,,,,,,,,,,9.6515,,,12.9049,,,,,,,,,,,,22.677,11.7284,8.2557,9.5509,121.875,20.4545,27.6235,15.0566,,,,11.7086,88.0435,15.7533,,105.0,,,,,27.038,263.9705,15.1854,,,,19.0184,15.2397,,,,,65.5063,17.4519,,31.429000000000002,18.7393,30.4343,,13.872,,12.7371,23.0241,13.9429,,,,33.3146,1262.5005,,,,8.378,,,11.5702,,14.4137,16.6952,14.3408,19.5784,10.347999999999999,,11.2585,,,,7.0988,16.9935,16.1932,4.444,20.3,,16.1486,64.5878,10.1529,14.6544,,18.1057,18.646,,,17.0213,,32.363,,14.1286,,,29.7794,318.6626,,,10.9504,,,,12.8733,,16.5881,6.5599,,16.2791,575.7352,20.8333,,765.625,21.1534,15.9638,,29.6744,19.3305,23.3304,,16.6039,29.8507,,16.1685,21.6204,,,13.7395,21.7136,,,18.6235,,119.0217,5.3488,,19.3966,,17.35,3.6119,,23.3939,,,,,,,1.7369999999999999,,31.6993,,55.1304,12.2581,117.8241,17.3018,,12.9415,83.3333,10.0058,15.3983,12.1698,12.5769,,11.8562,,22.0732,31.0638,17.564,,,24.3494,2.19,,,13.5204,,,,14.8485,9.5445,,,,16.479,,17.7419,,16.1227,,,6.8738,18.9134,,9.5358,,,,,,10.6717,,152.9371,46.5278,32.1622,,,,185.7143,,,,79.6875,,20.4918,75.0,,55.3758,,19.6364,,,14.7817,,43.5714,10.6043,20.9141,23.4914,19.3767,14.1156,17.3698,12.4839,
1992-07-31,,,,,,,,,,,9.8543,,,14.0688,,,,,,,,,,,,23.2301,11.6023,8.2816,10.1088,112.5,23.3471,27.6235,15.8397,,,,12.3935,97.2826,16.6202,,110.0,,,,,27.038,263.9705,15.9673,,,,20.7055,16.4384,,,,,66.4557,18.125,,31.429000000000002,18.5892,32.2538,,13.872,,13.2337,24.5275,14.7631,,,,35.3761,1262.5005,,,,8.8807,,,12.9132,,15.3909,17.637,15.5394,19.701,11.4011,,11.2585,,,,7.0988,16.9935,15.793,4.2876,21.0,,16.1486,35.4156,11.2376,14.4188,,18.8475,18.0265,,,16.3564,,32.363,,13.9999,,,29.0441,318.6626,,,12.5,,,,12.8733,,17.9638,7.0193,,16.9574,557.3529,22.3438,,746.875,20.2073,16.1089,,25.8482,21.2743,22.7153,,16.1427,31.25,,16.0326,23.1019,,,14.8998,21.4202,,,17.7632,,119.5652,5.1483,,21.6024,,17.8866,3.9252,,24.8935,,,,,,,1.9015,,32.2712,,55.1304,12.8226,109.2593,17.8354,,12.8464,83.3333,10.0993,17.3314,12.8774,12.5414,,12.1245,,23.6555,33.3511,19.3299,,,24.9535,2.48,,,14.7109,,,,15.0,9.7343,,,,17.9805,,19.1935,,17.0843,,,7.4651,18.5049,,9.5358,,,,,,11.5435,,152.9371,48.7847,34.2568,,,,185.7143,,,,83.2031,,22.541,85.4167,,57.3091,,19.6364,,,15.873,,48.4821,11.9756,23.1994,23.4914,20.2913,14.880999999999998,17.826,13.3788,
1992-08-31,,,,,,,,,,,9.8948,,,13.1579,,,,,,,,,,,,22.4558,10.5304,7.7122,9.517999999999999,108.3333,24.6901,22.2222,15.3597,,,,11.3824,105.4348,15.9327,,117.5,,,,,27.038,263.9705,15.4323,,,,21.9325,15.839,,,,,70.5696,17.2115,,31.429000000000002,18.1598,32.0884,,13.872,,13.0679,25.2577,14.4897,,,,32.5724,1262.5005,,,,8.8807,,,12.7583,,15.3094,17.0805,16.3099,17.8932,11.4469,,11.2585,,,,7.0988,16.9935,16.7339,4.243,22.3,,16.1486,39.9368,10.8819,13.9476,,18.0938,17.5929,,,16.0904,,32.363,,12.9962,,,29.0441,318.6626,,,11.1229,,,,12.8733,,16.8239,5.4674,,16.6667,509.5588,22.4219,,665.625,18.845,14.8028,,24.5089,21.3283,23.9455,,15.504000000000001,32.0896,,12.9076,22.3148,,,13.7395,21.0094,,,17.2065,,109.7826,5.7166,,21.9828,,17.6183,4.0297,,23.3339,,,,,,,1.6445,,31.4542,,55.1304,12.7419,102.5463,18.2165,,12.2998,83.3333,9.3512,17.998,12.217,12.1505,,11.9099,,23.7346,32.8723,17.8981,,,22.3513,2.52,,,14.4295,,,,14.2424,9.6529,,,,17.5676,,18.0645,,17.6612,,,7.3419,18.9134,,9.5358,,,,,,11.302999999999999,,152.9371,46.3542,34.9324,,,,185.7143,,,,88.6719,,18.4426,75.0,,57.17100000000001,,19.6364,,,14.1865,,46.6071,12.1127,26.8698,23.4914,19.6816,14.7959,18.0365,13.4907,
1992-09-30,,,,,,,,,,,8.935,,,14.2857,,,,,,,,,,,,22.9701,15.388,7.8526,8.6461,80.4688,20.8015,22.2603,14.5394,,,,12.1913,99.4565,15.1689,,112.5,,,,,27.038,263.9705,17.3927,,,,21.1207,15.6678,,,,,21.2963,16.5553,41.25,31.429000000000002,20.0616,33.3815,,13.872,,13.4408,21.9305,15.5378,,,,33.9143,1262.5005,,,,8.7976,,,12.9115,,14.3651,18.4122,15.4088,18.1354,11.5072,,11.2585,,,,7.0988,16.9935,17.8091,4.109,24.1071,,16.1486,45.2115,13.5549,14.8359,,17.2802,18.3982,,,15.8451,,32.363,,11.6562,,,28.6765,318.6626,,,9.8517,,,,13.6375,,16.4986,5.3241,,17.3372,476.4705,22.3438,,99.4792,20.2707,17.4791,,25.1786,19.6354,25.0879,,15.0643,28.8256,,13.1793,22.0238,,,22.2074,18.375,,,17.402,,221.5909,5.8799,,21.6667,,17.9012,3.9629,,20.5889,,,,,,,1.181,,29.4753,,55.1304,12.6613,102.5,19.093,,12.5711,83.3333,9.4447,18.7872,12.0336,13.1644,,12.9032,,21.4718,30.8884,20.3273,,,22.0395,11.8321,,,15.4362,,,,16.0503,9.8118,,,,16.3545,,17.4689,,17.8522,,,7.2323,18.6111,,9.5358,,,,,,10.8795,,152.9371,44.2029,34.7854,,,,92.2872,,,,93.1034,,7.2115,9.6053,,10.3805,,19.6364,,,14.4157,,40.8871,11.4072,27.5266,702.5005,18.1572,17.8423,17.7815,14.6289,
1992-10-30,,,,,,,,,,,9.1722,,,14.0693,,,,,,,,,,,,24.9466,15.0363,7.6923,8.8441,87.5,23.4733,24.8288,14.9506,,,,12.3525,99.4565,16.21,,112.5,,,,,382.1427,263.9705,15.5686,,,,20.976999999999997,15.5822,,,,,22.1296,16.6985,41.7187,31.429000000000002,20.3684,32.6598,,13.872,,14.1062,21.0059,15.6873,,,,34.8139,80.6122,,,,8.6617,,,12.8601,,14.245999999999999,17.6098,15.4088,16.8525,11.5975,,11.2585,,,,7.0988,16.9935,17.5818,4.0085,25.1984,,16.1486,22.229,16.242,14.5515,,17.508,18.25,,,16.3072,,32.363,,13.1848,,,28.6765,318.6626,,,9.3496,,,,14.5554,,16.5706,5.774,,17.5287,476.4705,22.8873,,91.1458,20.5483,18.2293,,22.4036,20.8333,25.2525,,15.9381,28.9146,,15.5488,20.8333,,,21.8528,20.2969,,,17.9902,,226.1364,5.6575,,21.5909,,17.9667,3.5537,,20.2998,,,,,32.5521,,1.3262,,28.3179,,55.1304,12.2581,110.9091,18.9076,,13.1138,83.3333,9.3512,19.6353,11.8004,13.4864,,13.075999999999999,,22.6057,31.25,21.7682,,,23.1673,11.9275,,,15.9396,,,,15.6805,9.328,,,,17.9755,,18.0901,,16.7633,,,7.0182,18.9683,,4.1392,,,,,,11.7578,,152.9371,44.7464,33.1439,,,,104.5213,,,,87.931,,8.4135,8.8158,,10.5953,,19.6364,,,15.0862,,44.4355,12.4664,26.8285,732.5005,18.4282,17.6349,17.0508,13.8149,
1992-11-30,,,,,,,,,,,9.7257,,,13.474,,,,,,,,,,,,25.3739,16.0914,7.5053,9.1411,96.0938,25.0,27.0548,15.8458,,,,13.0943,99.4565,15.972000000000001,,112.5,,,,,393.7498,263.9705,17.5624,,,,21.408,15.7534,,,,,21.8981,17.3187,47.7344,31.429000000000002,20.4081,33.2011,,13.872,,14.4721,20.3402,15.3386,,,,34.634,79.8469,,,,8.8655,,,12.963,,13.8492,18.1166,14.544,17.4065,11.6426,,11.2585,,,,7.0988,16.9935,21.1449,4.4551,24.4048,,16.1486,27.5036,15.4459,15.7839,,17.774,19.75,,,17.4956,,32.363,,13.7342,,,28.6765,318.6626,,,10.874,,,,14.9816,,16.7147,6.7511,,17.6245,476.4705,22.334,,89.5833,20.706999999999997,19.0545,,23.5163,20.9896,22.8956,,16.9168,28.2918,,17.6829,22.2985,,,22.1631,21.8438,,,19.2157,,235.2273,5.7846,,23.2576,,17.8139,3.7232,,20.8781,,,,,33.8542,,1.4256,,23.534000000000002,,55.1304,12.3387,113.6364,19.887999999999998,,12.1093,83.3333,10.8474,20.3528,11.8937,13.235999999999999,,13.5369,,23.1017,32.2831,22.3343,,,24.0602,12.3092,,,15.9167,,,,17.7515,9.8925,,,,19.1643,,19.3323,,16.1033,,,6.8516,19.246,,3.8169999999999997,,,,,,12.1544,,152.9371,46.1957,32.5126,,,,104.5213,,,,86.6379,,7.8125,9.0789,,11.5021,,19.6364,,,17.0498,,43.7903,12.7516,31.6157,780.0005,19.3089,17.9979,16.5636,14.6521,
1992-12-31,,,,,,,,,,,9.2792,,,13.0413,,,,,,,,,,,,22.7881,16.8789,8.7993,7.8599,37.7907,23.3275,24.4863,15.068,,,,10.8796,99.4565,21.6313,,112.5,,,,,403.5712,263.9705,17.3877,,,,22.2351,14.3112,,,17.4324,,20.054000000000002,17.4157,22.4784,18.4166,19.762999999999998,28.4914,,361.8423,,33.7891,10.5784,14.8496,,,,31.3055,89.2857,,,,8.6412,,,13.2622,,13.253,18.2724,16.0467,17.8403,13.3065,,11.2585,,,,7.0988,16.9935,22.6636,4.4216,22.5586,,16.1486,28.2572,14.1371,16.3719,,17.3931,22.5,,,17.6776,,313.8377,,13.3025,,,28.6765,318.6626,,,11.4837,,,,15.2371,,17.2087,7.0937,,17.4721,476.4705,22.8947,,279.6875,55.1953,20.9435,,23.0712,20.5703,23.4266,,25.8586,29.1812,,13.1757,21.8045,,,21.5426,18.347,,,18.75,,192.8571,14.7361,,20.0893,,17.1383,3.2755,,19.3739,,,,,28.4483,,1.454,,31.3931,,55.1304,11.8789,15.5457,17.3077,,13.1857,83.3333,10.6539,19.8539,12.8391,14.0874,,14.2281,,23.8191,22.3077,21.4115,,,21.8854,14.8923,,,14.25,,,,16.4365,10.8581,,,,17.6736,,18.6738,,18.6306,,,7.7642,19.6086,,2.8508,,,,,,10.8318,,126.4714,115.7408,30.1843,,,,18.65,,,,34.0,,7.2115,9.4626,,11.0429,,19.6364,,,15.3879,,14.4613,11.6756,25.1632,20.1503,18.3924,18.7229,16.0013,14.6986,
