datadate,gind,gsector,gsubind,naics,sic,spcindcd,tic
12/31/1993,403010,40,40301020,524114,6321,825,AFL
12/31/1994,403010,40,40301020,524114,6321,825,AFL
12/31/1995,403010,40,40301020,524114,6321,825,AFL
12/31/1996,403010,40,40301020,524114,6321,825,AFL
12/31/1997,403010,40,40301020,524114,6321,825,AFL
12/31/1998,403010,40,40301020,524114,6321,825,AFL
12/31/1999,403010,40,40301020,524114,6321,825,AFL
12/31/2000,403010,40,40301020,524114,6321,825,AFL
12/31/2001,403010,40,40301020,524114,6321,825,AFL
12/31/2002,403010,40,40301020,524114,6321,825,AFL
12/31/2003,403010,40,40301020,524114,6321,825,AFL
12/31/2004,403010,40,40301020,524114,6321,825,AFL
12/31/2005,403010,40,40301020,524114,6321,825,AFL
12/31/2006,403010,40,40301020,524114,6321,825,AFL
12/31/2007,403010,40,40301020,524114,6321,825,AFL
12/31/2008,403010,40,40301020,524114,6321,825,AFL
12/31/2009,403010,40,40301020,524114,6321,825,AFL
12/31/2010,403010,40,40301020,524114,6321,825,AFL
12/31/2011,403010,40,40301020,524114,6321,825,AFL
12/31/2012,403010,40,40301020,524114,6321,825,AFL
12/31/2013,403010,40,40301020,524114,6321,825,AFL
12/31/2014,403010,40,40301020,524114,6321,825,AFL
12/31/2015,403010,40,40301020,524114,6321,825,AFL
12/31/2016,403010,40,40301020,524114,6321,825,AFL
12/31/2017,403010,40,40301020,524114,6321,825,AFL
12/31/1990,403010,40,40301020,524113,6311,825,AGC.1
12/31/1991,403010,40,40301020,524113,6311,825,AGC.1
12/31/1992,403010,40,40301020,524113,6311,825,AGC.1
12/31/1993,403010,40,40301020,524113,6311,825,AGC.1
12/31/1994,403010,40,40301020,524113,6311,825,AGC.1
12/31/1995,403010,40,40301020,524113,6311,825,AGC.1
12/31/1996,403010,40,40301020,524113,6311,825,AGC.1
12/31/1997,403010,40,40301020,524113,6311,825,AGC.1
12/31/1998,403010,40,40301020,524113,6311,825,AGC.1
12/31/1999,403010,40,40301020,524113,6311,825,AGC.1
12/31/2000,403010,40,40301020,524113,6311,825,AGC.1
2/28/1994,252010,25,25201050,511191,2771,203,AM.1
2/28/1995,252010,25,25201050,511191,2771,203,AM.1
2/29/1996,252010,25,25201050,511191,2771,203,AM.1
2/28/1997,252010,25,25201050,511191,2771,203,AM.1
2/28/1998,252010,25,25201050,511191,2771,203,AM.1
2/28/1999,252010,25,25201050,511191,2771,203,AM.1
2/29/2000,252010,25,25201050,511191,2771,203,AM.1
2/28/2001,252010,25,25201050,511191,2771,203,AM.1
2/28/2002,252010,25,25201050,511191,2771,203,AM.1
2/28/2003,252010,25,25201050,511191,2771,203,AM.1
2/29/2004,252010,25,25201050,511191,2771,203,AM.1
2/28/2005,252010,25,25201050,511191,2771,203,AM.1
2/28/2006,252010,25,25201050,511191,2771,203,AM.1
2/28/2007,252010,25,25201050,511191,2771,203,AM.1
2/29/2008,252010,25,25201050,511191,2771,203,AM.1
2/28/2009,252010,25,25201050,511191,2771,203,AM.1
2/28/2010,252010,25,25201050,511191,2771,203,AM.1
2/28/2011,252010,25,25201050,511191,2771,203,AM.1
2/29/2012,252010,25,25201050,511191,2771,203,AM.1
2/28/2013,252010,25,25201050,511191,2771,203,AM.1
12/31/1990,352020,35,35202010,325412,2834,280,WYE
12/31/1991,352020,35,35202010,325412,2834,280,WYE
12/31/1992,352020,35,35202010,325412,2834,280,WYE
12/31/1993,352020,35,35202010,325412,2834,280,WYE
12/31/1994,352020,35,35202010,325412,2834,280,WYE
12/31/1995,352020,35,35202010,325412,2834,280,WYE
12/31/1996,352020,35,35202010,325412,2834,280,WYE
12/31/1997,352020,35,35202010,325412,2834,280,WYE
12/31/1998,352020,35,35202010,325412,2834,280,WYE
12/31/1999,352020,35,35202010,325412,2834,280,WYE
12/31/2000,352020,35,35202010,325412,2834,280,WYE
12/31/2001,352020,35,35202010,325412,2834,280,WYE
12/31/2002,352020,35,35202010,325412,2834,280,WYE
12/31/2003,352020,35,35202010,325412,2834,280,WYE
12/31/2004,352020,35,35202010,325412,2834,280,WYE
12/31/2005,352020,35,35202010,325412,2834,280,WYE
12/31/2006,352020,35,35202010,325412,2834,280,WYE
12/31/2007,352020,35,35202010,325412,2834,280,WYE
12/31/2008,352020,35,35202010,325412,2834,280,WYE
12/31/1990,501010,50,50101020,513310,4813,463,AIT.1
12/31/1991,501010,50,50101020,513310,4813,463,AIT.1
12/31/1992,501010,50,50101020,513310,4813,463,AIT.1
12/31/1993,501010,50,50101020,513310,4813,463,AIT.1
12/31/1994,501010,50,50101020,513310,4813,463,AIT.1
12/31/1995,501010,50,50101020,513310,4813,463,AIT.1
12/31/1996,501010,50,50101020,513310,4813,463,AIT.1
12/31/1997,501010,50,50101020,513310,4813,463,AIT.1
12/31/1998,501010,50,50101020,513310,4813,463,AIT.1
12/31/1990,403010,40,40301030,524126,6331,830,AIG
12/31/1991,403010,40,40301030,524126,6331,830,AIG
12/31/1992,403010,40,40301030,524126,6331,830,AIG
12/31/1993,403010,40,40301030,524126,6331,830,AIG
12/31/1994,403010,40,40301030,524126,6331,830,AIG
12/31/1995,403010,40,40301030,524126,6331,830,AIG
12/31/1996,403010,40,40301030,524126,6331,830,AIG
12/31/1997,403010,40,40301030,524126,6331,830,AIG
12/31/1998,403010,40,40301030,524126,6331,830,AIG
12/31/1999,403010,40,40301030,524126,6331,830,AIG
12/31/2000,403010,40,40301030,524126,6331,830,AIG
12/31/2001,403010,40,40301030,524126,6331,830,AIG
12/31/2002,403010,40,40301030,524126,6331,830,AIG
12/31/2003,403010,40,40301030,524126,6331,830,AIG
12/31/2004,403010,40,40301030,524126,6331,830,AIG
12/31/2005,403010,40,40301030,524126,6331,830,AIG
12/31/2006,403010,40,40301030,524126,6331,830,AIG
12/31/2007,403010,40,40301030,524126,6331,830,AIG
12/31/2008,403010,40,40301030,524126,6331,830,AIG
12/31/2009,403010,40,40301030,524126,6331,830,AIG
12/31/2010,403010,40,40301030,524126,6331,830,AIG
12/31/2011,403010,40,40301030,524126,6331,830,AIG
12/31/2012,403010,40,40301030,524126,6331,830,AIG
12/31/2013,403010,40,40301030,524126,6331,830,AIG
12/31/2014,403010,40,40301030,524126,6331,830,AIG
12/31/2015,403010,40,40301030,524126,6331,830,AIG
12/31/2016,403010,40,40301030,524126,6331,830,AIG
12/31/2017,403010,40,40301030,524126,6331,830,AIG
12/31/1990,201020,20,20102010,333415,3585,355,TT.2
12/31/1991,201020,20,20102010,333415,3585,355,TT.2
12/31/1992,201020,20,20102010,333415,3585,355,TT.2
12/31/1993,201020,20,20102010,333415,3585,355,TT.2
12/31/1994,201020,20,20102010,333415,3585,355,TT.2
12/31/1995,201020,20,20102010,333415,3585,355,TT.2
12/31/1996,201020,20,20102010,333415,3585,355,TT.2
12/31/1997,201020,20,20102010,333415,3585,355,TT.2
12/31/1998,201020,20,20102010,333415,3585,355,TT.2
12/31/1999,201020,20,20102010,333415,3585,355,TT.2
12/31/2000,201020,20,20102010,333415,3585,355,TT.2
12/31/2001,201020,20,20102010,333415,3585,355,TT.2
12/31/2002,201020,20,20102010,333415,3585,355,TT.2
12/31/2003,201020,20,20102010,333415,3585,355,TT.2
12/31/2004,201020,20,20102010,333415,3585,355,TT.2
12/31/2005,201020,20,20102010,333415,3585,355,TT.2
12/31/2006,201020,20,20102010,333415,3585,355,TT.2
12/31/2007,201020,20,20102010,333415,3585,355,TT.2
1/31/1992,301010,30,30101030,445110,5411,440,ASC.1
1/31/1993,301010,30,30101030,445110,5411,440,ASC.1
1/31/1994,301010,30,30101030,445110,5411,440,ASC.1
1/31/1995,301010,30,30101030,445110,5411,440,ASC.1
1/31/1996,301010,30,30101030,445110,5411,440,ASC.1
1/31/1997,301010,30,30101030,445110,5411,440,ASC.1
1/31/1998,301010,30,30101030,445110,5411,440,ASC.1
1/31/1999,301010,30,30101030,445110,5411,440,ASC.1
12/31/1990,501010,50,50101020,517110,4813,463,T.2
12/31/1991,501010,50,50101020,517110,4813,463,T.2
12/31/1992,501010,50,50101020,517110,4813,463,T.2
12/31/1993,501010,50,50101020,517110,4813,463,T.2
12/31/1994,501010,50,50101020,517110,4813,463,T.2
12/31/1995,501010,50,50101020,517110,4813,463,T.2
12/31/1996,501010,50,50101020,517110,4813,463,T.2
12/31/1997,501010,50,50101020,517110,4813,463,T.2
12/31/1998,501010,50,50101020,517110,4813,463,T.2
12/31/1999,501010,50,50101020,517110,4813,463,T.2
12/31/2000,501010,50,50101020,517110,4813,463,T.2
12/31/2001,501010,50,50101020,517110,4813,463,T.2
12/31/2002,501010,50,50101020,517110,4813,463,T.2
12/31/2003,501010,50,50101020,517110,4813,463,T.2
12/31/2004,501010,50,50101020,517110,4813,463,T.2
12/31/1990,201040,20,20104010,334513,3823,355,AME
12/31/1991,201040,20,20104010,334513,3823,355,AME
12/31/1992,201040,20,20104010,334513,3823,355,AME
12/31/1993,201040,20,20104010,334513,3823,355,AME
12/31/1994,201040,20,20104010,334513,3823,355,AME
12/31/1995,201040,20,20104010,334513,3823,355,AME
12/31/1996,201040,20,20104010,334513,3823,355,AME
12/31/1997,201040,20,20104010,334513,3823,355,AME
12/31/1998,201040,20,20104010,334513,3823,355,AME
12/31/1999,201040,20,20104010,334513,3823,355,AME
12/31/2000,201040,20,20104010,334513,3823,355,AME
12/31/2001,201040,20,20104010,334513,3823,355,AME
12/31/2002,201040,20,20104010,334513,3823,355,AME
12/31/2003,201040,20,20104010,334513,3823,355,AME
12/31/2004,201040,20,20104010,334513,3823,355,AME
12/31/2005,201040,20,20104010,334513,3823,355,AME
12/31/2006,201040,20,20104010,334513,3823,355,AME
12/31/2007,201040,20,20104010,334513,3823,355,AME
12/31/2008,201040,20,20104010,334513,3823,355,AME
12/31/2009,201040,20,20104010,334513,3823,355,AME
12/31/2010,201040,20,20104010,334513,3823,355,AME
12/31/2011,201040,20,20104010,334513,3823,355,AME
12/31/2012,201040,20,20104010,334513,3823,355,AME
12/31/2013,201040,20,20104010,334513,3823,355,AME
12/31/2014,201040,20,20104010,334513,3823,355,AME
12/31/2015,201040,20,20104010,334513,3823,355,AME
12/31/2016,201040,20,20104010,334513,3823,355,AME
12/31/2017,201040,20,20104010,334513,3823,355,AME
12/31/1990,201040,20,20104010,334417,3678,220,AMP.2
12/31/1991,201040,20,20104010,334417,3678,220,AMP.2
12/31/1992,201040,20,20104010,334417,3678,220,AMP.2
12/31/1993,201040,20,20104010,334417,3678,220,AMP.2
12/31/1994,201040,20,20104010,334417,3678,220,AMP.2
12/31/1995,201040,20,20104010,334417,3678,220,AMP.2
12/31/1996,201040,20,20104010,334417,3678,220,AMP.2
12/31/1997,201040,20,20104010,334417,3678,220,AMP.2
12/31/1998,201040,20,20104010,334417,3678,220,AMP.2
12/31/1990,101020,10,10102010,324110,2911,390,AN.2
12/31/1991,101020,10,10102010,324110,2911,390,AN.2
12/31/1992,101020,10,10102010,324110,2911,390,AN.2
12/31/1993,101020,10,10102010,324110,2911,390,AN.2
12/31/1994,101020,10,10102010,324110,2911,390,AN.2
12/31/1995,101020,10,10102010,324110,2911,390,AN.2
12/31/1996,101020,10,10102010,324110,2911,390,AN.2
12/31/1997,101020,10,10102010,324110,2911,390,AN.2
12/31/1990,401010,40,40101015,522110,6020,815,ASO.1
12/31/1991,401010,40,40101015,522110,6020,815,ASO.1
12/31/1992,401010,40,40101015,522110,6020,815,ASO.1
12/31/1993,401010,40,40101015,522110,6020,815,ASO.1
12/31/1994,401010,40,40101015,522110,6020,815,ASO.1
12/31/1995,401010,40,40101015,522110,6020,815,ASO.1
12/31/1996,401010,40,40101015,522110,6020,815,ASO.1
12/31/1997,401010,40,40101015,522110,6020,815,ASO.1
12/31/1998,401010,40,40101015,522110,6020,815,ASO.1
12/31/1999,401010,40,40101015,522110,6020,815,ASO.1
12/31/2000,401010,40,40101015,522110,6020,815,ASO.1
12/31/2001,401010,40,40101015,522110,6020,815,ASO.1
12/31/2002,401010,40,40101015,522110,6020,815,ASO.1
12/31/2003,401010,40,40101015,522110,6020,815,ASO.1
12/31/2004,401010,40,40101015,522110,6020,815,ASO.1
12/31/2005,401010,40,40101015,522110,6020,815,ASO.1
10/31/1993,453010,45,45301020,334413,3674,235,ADI
10/31/1994,453010,45,45301020,334413,3674,235,ADI
10/31/1995,453010,45,45301020,334413,3674,235,ADI
10/31/1996,453010,45,45301020,334413,3674,235,ADI
10/31/1997,453010,45,45301020,334413,3674,235,ADI
10/31/1998,453010,45,45301020,334413,3674,235,ADI
10/31/1999,453010,45,45301020,334413,3674,235,ADI
10/31/2000,453010,45,45301020,334413,3674,235,ADI
10/31/2001,453010,45,45301020,334413,3674,235,ADI
10/31/2002,453010,45,45301020,334413,3674,235,ADI
10/31/2003,453010,45,45301020,334413,3674,235,ADI
10/31/2004,453010,45,45301020,334413,3674,235,ADI
10/31/2005,453010,45,45301020,334413,3674,235,ADI
10/31/2006,453010,45,45301020,334413,3674,235,ADI
10/31/2007,453010,45,45301020,334413,3674,235,ADI
10/31/2008,453010,45,45301020,334413,3674,235,ADI
10/31/2009,453010,45,45301020,334413,3674,235,ADI
10/31/2010,453010,45,45301020,334413,3674,235,ADI
10/31/2011,453010,45,45301020,334413,3674,235,ADI
10/31/2012,453010,45,45301020,334413,3674,235,ADI
10/31/2013,453010,45,45301020,334413,3674,235,ADI
10/31/2014,453010,45,45301020,334413,3674,235,ADI
10/31/2015,453010,45,45301020,334413,3674,235,ADI
10/31/2016,453010,45,45301020,334413,3674,235,ADI
10/31/2017,453010,45,45301020,334413,3674,235,ADI
9/30/2002,452010,45,45201020,335929,3357,180,ANDW
9/30/2003,452010,45,45201020,335929,3357,180,ANDW
9/30/2004,452010,45,45201020,335929,3357,180,ANDW
9/30/2005,452010,45,45201020,335929,3357,180,ANDW
9/30/2006,452010,45,45201020,335929,3357,180,ANDW
9/30/2007,452010,45,45201020,335929,3357,180,ANDW
9/30/1993,101010,10,10101010,213111,1381,395,NBR
9/30/1994,101010,10,10101010,213111,1381,395,NBR
9/30/1995,101010,10,10101010,213111,1381,395,NBR
9/30/1996,101010,10,10101010,213111,1381,395,NBR
9/30/1997,101010,10,10101010,213111,1381,395,NBR
12/31/1998,101010,10,10101010,213111,1381,395,NBR
12/31/1999,101010,10,10101010,213111,1381,395,NBR
12/31/2000,101010,10,10101010,213111,1381,395,NBR
12/31/2001,101010,10,10101010,213111,1381,395,NBR
12/31/2002,101010,10,10101010,213111,1381,395,NBR
12/31/2003,101010,10,10101010,213111,1381,395,NBR
12/31/2004,101010,10,10101010,213111,1381,395,NBR
12/31/2005,101010,10,10101010,213111,1381,395,NBR
12/31/2006,101010,10,10101010,213111,1381,395,NBR
12/31/2007,101010,10,10101010,213111,1381,395,NBR
12/31/2008,101010,10,10101010,213111,1381,395,NBR
12/31/2009,101010,10,10101010,213111,1381,395,NBR
12/31/2010,101010,10,10101010,213111,1381,395,NBR
12/31/2011,101010,10,10101010,213111,1381,395,NBR
12/31/2012,101010,10,10101010,213111,1381,395,NBR
12/31/2013,101010,10,10101010,213111,1381,395,NBR
12/31/2014,101010,10,10101010,213111,1381,395,NBR
12/31/2015,101010,10,10101010,213111,1381,395,NBR
12/31/2016,101010,10,10101010,213111,1381,395,NBR
12/31/2017,101010,10,10101010,213111,1381,395,NBR
12/31/1990,302010,30,30201010,312120,2082,140,BUD.2
12/31/1991,302010,30,30201010,312120,2082,140,BUD.2
12/31/1992,302010,30,30201010,312120,2082,140,BUD.2
12/31/1993,302010,30,30201010,312120,2082,140,BUD.2
12/31/1994,302010,30,30201010,312120,2082,140,BUD.2
12/31/1995,302010,30,30201010,312120,2082,140,BUD.2
12/31/1996,302010,30,30201010,312120,2082,140,BUD.2
12/31/1997,302010,30,30201010,312120,2082,140,BUD.2
12/31/1998,302010,30,30201010,312120,2082,140,BUD.2
12/31/1999,302010,30,30201010,312120,2082,140,BUD.2
12/31/2000,302010,30,30201010,312120,2082,140,BUD.2
12/31/2001,302010,30,30201010,312120,2082,140,BUD.2
12/31/2002,302010,30,30201010,312120,2082,140,BUD.2
12/31/2003,302010,30,30201010,312120,2082,140,BUD.2
12/31/2004,302010,30,30201010,312120,2082,140,BUD.2
12/31/2005,302010,30,30201010,312120,2082,140,BUD.2
12/31/2006,302010,30,30201010,312120,2082,140,BUD.2
12/31/2007,302010,30,30201010,312120,2082,140,BUD.2
12/31/2003,101020,10,10102020,211111,1311,380,APA
12/31/2004,101020,10,10102020,211111,1311,380,APA
12/31/2005,101020,10,10102020,211111,1311,380,APA
12/31/2006,101020,10,10102020,211111,1311,380,APA
12/31/2007,101020,10,10102020,211111,1311,380,APA
12/31/2008,101020,10,10102020,211111,1311,380,APA
12/31/2009,101020,10,10102020,211111,1311,380,APA
12/31/2010,101020,10,10102020,211111,1311,380,APA
12/31/2011,101020,10,10102020,211111,1311,380,APA
12/31/2012,101020,10,10102020,211111,1311,380,APA
12/31/2013,101020,10,10102020,211111,1311,380,APA
12/31/2014,101020,10,10102020,211111,1311,380,APA
12/31/2015,101020,10,10102020,211111,1311,380,APA
12/31/2016,101020,10,10102020,211111,1311,380,APA
12/31/2017,101020,10,10102020,211111,1311,380,APA
10/31/1991,453010,45,45301010,333242,3559,247,AMAT
10/31/1992,453010,45,45301010,333242,3559,247,AMAT
10/31/1993,453010,45,45301010,333242,3559,247,AMAT
10/31/1994,453010,45,45301010,333242,3559,247,AMAT
10/31/1995,453010,45,45301010,333242,3559,247,AMAT
10/31/1996,453010,45,45301010,333242,3559,247,AMAT
10/31/1997,453010,45,45301010,333242,3559,247,AMAT
10/31/1998,453010,45,45301010,333242,3559,247,AMAT
10/31/1999,453010,45,45301010,333242,3559,247,AMAT
10/31/2000,453010,45,45301010,333242,3559,247,AMAT
10/31/2001,453010,45,45301010,333242,3559,247,AMAT
10/31/2002,453010,45,45301010,333242,3559,247,AMAT
10/31/2003,453010,45,45301010,333242,3559,247,AMAT
10/31/2004,453010,45,45301010,333242,3559,247,AMAT
10/31/2005,453010,45,45301010,333242,3559,247,AMAT
10/31/2006,453010,45,45301010,333242,3559,247,AMAT
10/31/2007,453010,45,45301010,333242,3559,247,AMAT
10/31/2008,453010,45,45301010,333242,3559,247,AMAT
10/31/2009,453010,45,45301010,333242,3559,247,AMAT
10/31/2010,453010,45,45301010,333242,3559,247,AMAT
10/31/2011,453010,45,45301010,333242,3559,247,AMAT
10/31/2012,453010,45,45301010,333242,3559,247,AMAT
10/31/2013,453010,45,45301010,333242,3559,247,AMAT
10/31/2014,453010,45,45301010,333242,3559,247,AMAT
10/31/2015,453010,45,45301010,333242,3559,247,AMAT
10/31/2016,453010,45,45301010,333242,3559,247,AMAT
10/31/2017,453010,45,45301010,333242,3559,247,AMAT
6/30/1990,302020,30,30202010,31122,2070,112,ADM
6/30/1991,302020,30,30202010,31122,2070,112,ADM
6/30/1992,302020,30,30202010,31122,2070,112,ADM
6/30/1993,302020,30,30202010,31122,2070,112,ADM
6/30/1994,302020,30,30202010,31122,2070,112,ADM
6/30/1995,302020,30,30202010,31122,2070,112,ADM
6/30/1996,302020,30,30202010,31122,2070,112,ADM
6/30/1997,302020,30,30202010,31122,2070,112,ADM
6/30/1998,302020,30,30202010,31122,2070,112,ADM
6/30/1999,302020,30,30202010,31122,2070,112,ADM
6/30/2000,302020,30,30202010,31122,2070,112,ADM
6/30/2001,302020,30,30202010,31122,2070,112,ADM
6/30/2002,302020,30,30202010,31122,2070,112,ADM
6/30/2003,302020,30,30202010,31122,2070,112,ADM
6/30/2004,302020,30,30202010,31122,2070,112,ADM
6/30/2005,302020,30,30202010,31122,2070,112,ADM
6/30/2006,302020,30,30202010,31122,2070,112,ADM
6/30/2007,302020,30,30202010,31122,2070,112,ADM
6/30/2008,302020,30,30202010,31122,2070,112,ADM
6/30/2009,302020,30,30202010,31122,2070,112,ADM
6/30/2010,302020,30,30202010,31122,2070,112,ADM
6/30/2011,302020,30,30202010,31122,2070,112,ADM
6/30/2012,302020,30,30202010,31122,2070,112,ADM
12/31/2013,302020,30,30202010,31122,2070,112,ADM
12/31/2014,302020,30,30202010,31122,2070,112,ADM
12/31/2015,302020,30,30202010,31122,2070,112,ADM
12/31/2016,302020,30,30202010,31122,2070,112,ADM
12/31/2017,302020,30,30202010,31122,2070,112,ADM
12/31/1990,551020,55,55102010,422720,4923,710,CNP2
12/31/1991,551020,55,55102010,422720,4923,710,CNP2
12/31/1992,551020,55,55102010,422720,4923,710,CNP2
12/31/1993,551020,55,55102010,422720,4923,710,CNP2
12/31/1994,551020,55,55102010,422720,4923,710,CNP2
12/31/1995,551020,55,55102010,422720,4923,710,CNP2
12/31/1996,551020,55,55102010,422720,4923,710,CNP2
12/31/1997,551020,55,55102010,422720,4923,710,CNP2
12/31/1990,151040,15,15104050,331111,3312,460,AS.
12/31/1991,151040,15,15104050,331111,3312,460,AS.
12/31/1992,151040,15,15104050,331111,3312,460,AS.
12/31/1993,151040,15,15104050,331111,3312,460,AS.
12/31/1994,151040,15,15104050,331111,3312,460,AS.
12/31/1995,151040,15,15104050,331111,3312,460,AS.
12/31/1996,151040,15,15104050,331111,3312,460,AS.
12/31/1997,151040,15,15104050,331111,3312,460,AS.
12/31/1998,151040,15,15104050,331111,3312,460,AS.
12/31/1990,201020,20,20102010,326199,3089,155,3ACKH
12/31/1991,201020,20,20102010,326199,3089,155,3ACKH
12/31/1992,201020,20,20102010,326199,3089,155,3ACKH
12/31/1993,201020,20,20102010,326199,3089,155,3ACKH
12/31/1994,201020,20,20102010,326199,3089,155,3ACKH
12/31/1995,201020,20,20102010,326199,3089,155,3ACKH
12/31/1996,201020,20,20102010,326199,3089,155,3ACKH
12/31/1997,201020,20,20102010,326199,3089,155,3ACKH
12/31/1998,201020,20,20102010,326199,3089,155,3ACKH
12/31/1999,201020,20,20102010,326199,3089,155,3ACKH
